event_id,fight_id,fighter1_name,fighter2_name,winner,fighter1_fight_no,fighter2_fight_no,weight_class,gender,time_format,fighter1_total_fights,fighter1_win_ratio,fighter1_recent_win_ratio,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_form_score,fighter1_avg_strikes_landed,fighter1_avg_strikes_attempted,fighter1_avg_strikes_accuracy,fighter1_avg_takedowns,fighter1_avg_takedown_accuracy,fighter1_avg_knockdowns,fighter1_ko_ratio,fighter1_avg_control_time,fighter1_head_accuracy,fighter1_head_per_round,fighter1_body_accuracy,fighter1_body_per_round,fighter1_leg_accuracy,fighter1_leg_per_round,fighter1_distance_accuracy,fighter1_distance_per_round,fighter1_clinch_accuracy,fighter1_clinch_per_round,fighter1_ground_accuracy,fighter1_ground_per_round,fighter2_total_fights,fighter2_win_ratio,fighter2_recent_win_ratio,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_form_score,fighter2_avg_strikes_landed,fighter2_avg_strikes_attempted,fighter2_avg_strikes_accuracy,fighter2_avg_takedowns,fighter2_avg_takedown_accuracy,fighter2_avg_knockdowns,fighter2_ko_ratio,fighter2_avg_control_time,fighter2_head_accuracy,fighter2_head_per_round,fighter2_body_accuracy,fighter2_body_per_round,fighter2_leg_accuracy,fighter2_leg_per_round,fighter2_distance_accuracy,fighter2_distance_per_round,fighter2_clinch_accuracy,fighter2_clinch_per_round,fighter2_ground_accuracy,fighter2_ground_per_round
81ca2c245b19b3c5,c04274c8caa505dd,99df7d0a2a08a8a8,7a703c565ccaa18f,99df7d0a2a08a8a8,6,3,Light Heavyweight,M,5 Rnd (5-5-5-5-5),7,0.7142857142857143,0.6666666666666666,74.0,205.0,78.0,Orthodox,36.72553045859001,0.7000000000000002,47.57142857142857,96.28571428571429,0.4940652818991098,1.4285714285714286,0.5555555555555556,0.42857142857142855,0.2857142857142857,0.0,0.43042671614100186,12.210526315789474,0.6907216494845361,3.526315789473684,0.8947368421052632,1.7894736842105263,0.4343629343629344,11.842105263157896,0.6923076923076923,2.3684210526315788,0.6923076923076923,3.3157894736842106,9,0.5555555555555556,0.3333333333333333,73.0,185.0,72.0,Orthodox,39.94250513347023,-0.7,31.77777777777778,59.666666666666664,0.5325884543761639,1.1111111111111112,0.2564102564102564,0.1111111111111111,0.3333333333333333,0.0,0.4803921568627451,9.8,0.6637931034482759,3.85,1.0,0.65,0.44139650872817954,8.85,0.7142857142857143,1.75,0.8505747126436781,3.7
81ca2c245b19b3c5,e6a0f19af995c432,d317a5e2b3f88c5f,c6aee362c7a7d482,c6aee362c7a7d482,8,4,Welterweight,M,3 Rnd (5-5-5),5,0.6,0.6666666666666666,71.0,185.0,72.0,Orthodox,28.865160848733744,0.30000000000000004,42.0,82.2,0.5109489051094891,0.2,0.25,0.2,0.4,0.0,0.4092526690391459,10.454545454545455,0.7162162162162162,4.818181818181818,0.75,3.8181818181818183,0.4722222222222222,15.454545454545455,0.8163265306122449,3.6363636363636362,0.0,0.0,4,0.5,0.6666666666666666,75.0,170.0,78.0,Orthodox,29.357973990417523,0.19999999999999998,48.75,101.0,0.48267326732673266,0.5,0.6666666666666666,0.25,0.5,0.0,0.40924092409240925,11.272727272727273,0.7333333333333333,4.0,0.6585365853658537,2.4545454545454546,0.4019933554817276,11.0,0.8478260869565217,3.5454545454545454,0.6140350877192983,3.1818181818181817
81ca2c245b19b3c5,22307b580e0c8d0d,a8283a4f415e1eb9,887961364be5ceb3,a8283a4f415e1eb9,13,6,Lightweight,M,3 Rnd (5-5-5),11,0.6363636363636364,0.3333333333333333,69.0,170.0,70.0,Southpaw,41.229295003422315,-0.30000000000000004,42.09090909090909,93.18181818181819,0.45170731707317074,0.7272727272727273,0.5,0.18181818181818182,0.18181818181818182,0.0,0.36764705882352944,10.344827586206897,0.7484662576687117,4.206896551724138,0.8913043478260869,1.4137931034482758,0.3959810874704492,11.551724137931034,0.6964285714285714,2.689655172413793,0.746268656716418,1.7241379310344827,5,0.2,0.3333333333333333,70.0,155.0,71.0,Orthodox,33.1854893908282,-0.7000000000000002,68.6,129.8,0.5285053929121726,0.4,0.11764705882352941,0.0,0.2,0.0,0.35877862595419846,10.846153846153847,0.7676056338028169,8.384615384615385,0.8157894736842105,7.153846153846154,0.46716697936210133,19.153846153846153,0.8354430379746836,5.076923076923077,0.7567567567567568,2.1538461538461537
81ca2c245b19b3c5,aa232e53d285cc6d,1bcaac2d99b90fce,8f6a18831a120817,8f6a18831a120817,9,6,Welterweight,M,3 Rnd (5-5-5),5,0.4,0.3333333333333333,72.0,170.0,72.0,Orthodox,37.31690622861054,-0.49999999999999994,28.2,73.4,0.38419618528610355,1.0,0.8333333333333334,0.0,0.4,0.0,0.3333333333333333,8.916666666666666,0.7317073170731707,2.5,0.8,0.3333333333333333,0.38227146814404434,11.5,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.16666666666666666,5,0.8,1.0,74.0,170.0,73.0,Orthodox,33.451060917180016,1.1000000000000003,36.8,76.8,0.4791666666666667,0.8,0.19047619047619047,0.0,0.4,0.0,0.43790849673202614,13.4,0.66,3.3,0.6071428571428571,1.7,0.44753086419753085,14.5,0.625,2.0,0.6785714285714286,1.9
81ca2c245b19b3c5,80ce8f7d988d5e57,3a314d9fa7c6825d,2c99576fefe53c7c,3a314d9fa7c6825d,5,6,Featherweight,M,3 Rnd (5-5-5),1,1.0,1.0,67.0,135.0,68.0,Orthodox,34.40109514031485,0.5,97.0,232.0,0.41810344827586204,1.0,0.3333333333333333,0.0,0.0,0.0,0.3055555555555556,18.333333333333332,0.7419354838709677,7.666666666666667,0.9047619047619048,6.333333333333333,0.4107142857142857,30.666666666666668,0.6666666666666666,1.3333333333333333,0.5,0.3333333333333333,8,0.375,0.0,66.0,145.0,70.0,Orthodox,32.79123887748118,-1.1000000000000003,57.125,149.375,0.38242677824267785,0.875,0.30434782608695654,0.125,0.375,0.0,0.2927669345579793,10.2,0.575,4.6,0.7016129032258065,3.48,0.3561643835616438,15.6,0.6746987951807228,2.24,0.6470588235294118,0.44
b09890ba7ce1d1e2,b9ff9ebe19ae6358,05339613bf8e9808,5987b2458f4b5290,05339613bf8e9808,5,4,Bantamweight,M,3 Rnd (5-5-5),4,0.5,0.6666666666666666,68.0,135.0,71.0,Orthodox,32.4517453798768,0.19999999999999998,50.5,142.25,0.35500878734622143,0.75,0.375,0.5,0.25,0.0,0.3047034764826176,16.555555555555557,0.6612903225806451,4.555555555555555,0.6666666666666666,1.3333333333333333,0.3371212121212121,19.77777777777778,0.75,1.3333333333333333,0.48,1.3333333333333333,1,0.0,0.0,66.0,135.0,69.0,Orthodox,27.266255989048595,-0.5,4.0,8.0,0.5,0.0,0.0,0.0,1.0,0.0,0.4,2.0,0.0,0.0,0.6666666666666666,2.0,0.5,4.0,0.0,0.0,0.0,0.0
b09890ba7ce1d1e2,bbc8e8a69e9bd106,ebc1f40e00e0c481,bd58d34e39b7b12a,bd58d34e39b7b12a,16,8,Heavyweight,M,3 Rnd (5-5-5),9,0.6666666666666666,0.6666666666666666,83.0,265.0,84.0,Orthodox,31.800136892539356,0.7000000000000002,21.333333333333332,42.44444444444444,0.5026178010471204,0.3333333333333333,0.375,0.1111111111111111,0.3333333333333333,0.0,0.3347107438016529,5.0625,0.7325581395348837,3.9375,0.8888888888888888,3.0,0.4813753581661891,10.5,0.7333333333333333,0.6875,0.7222222222222222,0.8125,7,0.5714285714285714,0.3333333333333333,76.0,265.0,78.0,Orthodox,38.13826146475017,-0.2999999999999999,38.857142857142854,93.28571428571429,0.4165390505359878,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.35535714285714287,11.705882352941176,0.6862745098039216,2.0588235294117645,0.9047619047619048,2.235294117647059,0.3937908496732026,14.176470588235293,0.7647058823529411,1.5294117647058822,0.7142857142857143,0.29411764705882354
b09890ba7ce1d1e2,e91f289f1b9f9519,b4ad3a06ee4d660c,2cd428e9606856fd,2cd428e9606856fd,11,4,Heavyweight,M,5 Rnd (5-5-5-5-5),10,0.7,0.6666666666666666,76.0,265.0,80.0,Orthodox,39.5564681724846,0.5,27.5,37.3,0.7372654155495979,0.2,0.2222222222222222,0.5,0.8,0.0,0.6236559139784946,5.8,0.8181818181818182,4.95,0.9090909090909091,3.0,0.6946564885496184,9.1,0.8947368421052632,2.55,0.7777777777777778,2.1,1,1.0,1.0,74.0,242.0,78.0,Orthodox,31.72347707049966,0.5,5.0,9.0,0.5555555555555556,0.0,0.0,1.0,1.0,0.0,0.5,4.0,0.0,0.0,1.0,1.0,0.5555555555555556,5.0,0.0,0.0,0.0,0.0
b09890ba7ce1d1e2,57d04160f5438654,31ee470ef5dc8d7f,4b47e71384a9522f,4b47e71384a9522f,19,11,Welterweight,M,3 Rnd (5-5-5),14,0.5714285714285714,0.6666666666666666,69.0,170.0,70.0,Orthodox,36.17796030116359,0.49999999999999994,50.857142857142854,118.42857142857143,0.4294330518697226,0.35714285714285715,0.4166666666666667,0.5,0.14285714285714285,0.0,0.3008921330089213,9.275,0.7878787878787878,2.6,0.8088737201365188,5.925,0.40550070521861775,14.375,0.6054421768707483,2.225,0.5161290322580645,1.2,9,0.3333333333333333,0.0,74.0,170.0,75.0,Orthodox,35.794661190965094,-1.1000000000000003,46.333333333333336,101.88888888888889,0.4547437295528899,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,0.3715083798882682,15.647058823529411,0.6883116883116883,6.235294117647059,0.9574468085106383,2.6470588235294117,0.4297423887587822,21.58823529411765,0.8,1.6470588235294117,0.7857142857142857,1.2941176470588236
4565d435005319c0,98dd88d83f57c17a,31123249b0bbf52e,484acc7b0f856ce9,31123249b0bbf52e,17,10,Welterweight,M,3 Rnd (5-5-5),13,0.38461538461538464,0.3333333333333333,72.0,170.0,75.0,Orthodox,38.92402464065709,-0.3000000000000001,27.0,55.0,0.4909090909090909,0.5384615384615384,0.4117647058823529,0.5384615384615384,0.46153846153846156,0.0,0.40458015267175573,7.851851851851852,0.7832167832167832,4.148148148148148,0.5625,1.0,0.4013840830449827,8.592592592592593,0.88,3.259259259259259,0.8378378378378378,1.1481481481481481,9,0.4444444444444444,0.3333333333333333,74.0,170.0,77.0,Orthodox,36.67077344284736,-0.5,30.333333333333332,69.33333333333333,0.4375,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.0,0.3424657534246575,7.894736842105263,0.654320987654321,5.578947368421052,0.7083333333333334,0.8947368421052632,0.3797979797979798,9.894736842105264,0.638095238095238,3.526315789473684,0.75,0.9473684210526315
4565d435005319c0,36fcfd186a8d6df7,80fa8218c99f9c58,1d239d571e342453,80fa8218c99f9c58,9,6,Women's Bantamweight,F,5 Rnd (5-5-5-5-5),5,1.0,1.0,68.0,135.0,69.0,Orthodox,31.540041067761805,1.5000000000000002,56.0,109.8,0.5100182149362478,1.0,0.38461538461538464,0.6,0.6,0.0,0.4294294294294294,11.0,0.6585365853658537,4.153846153846154,0.6194029850746269,6.384615384615385,0.47950819672131145,18.0,0.71875,1.7692307692307692,0.7931034482758621,1.7692307692307692,2,1.0,1.0,69.0,135.0,71.0,Orthodox,35.63860369609856,0.9,61.0,128.5,0.47470817120622566,0.0,0.0,0.0,0.0,0.0,0.2795031055900621,5.625,0.796875,6.375,0.8125,3.25,0.3756345177664975,9.25,0.8135593220338984,6.0,0.0,0.0
4565d435005319c0,82177c0f91d9618a,f1b2aa7853d1ed6e,dc9572dd6ec74859,f1b2aa7853d1ed6e,7,9,Welterweight,M,5 Rnd (5-5-5-5-5),5,1.0,1.0,72.0,170.0,76.0,Switch,32.59411362080767,1.5000000000000002,83.6,140.6,0.5945945945945946,4.2,0.5121951219512195,0.4,0.2,0.0,0.47950819672131145,13.764705882352942,0.861271676300578,8.764705882352942,0.8333333333333334,2.0588235294117645,0.3770949720670391,7.9411764705882355,0.8613138686131386,6.9411764705882355,0.7932692307692307,9.705882352941176,6,0.8333333333333334,1.0,71.0,170.0,72.0,Orthodox,31.808350444900753,1.3,73.5,214.33333333333334,0.3429237947122862,4.666666666666667,0.4444444444444444,0.0,0.0,0.0,0.2690166975881262,14.5,0.5393258426966292,2.4,0.865546218487395,5.15,0.3110338835794961,17.9,0.5825242718446602,3.0,0.71875,1.15
4565d435005319c0,ad5ef8d8678ff97f,b997be68943010fc,f2b6fdb20675b11c,b997be68943010fc,4,10,Welterweight,M,3 Rnd (5-5-5),1,1.0,1.0,71.0,170.0,75.0,Southpaw,29.295003422313485,0.5,41.0,61.0,0.6721311475409836,2.0,0.5,0.0,1.0,0.0,0.6833333333333333,20.5,0.0,0.0,0.0,0.0,0.4444444444444444,4.0,0.75,3.0,0.7714285714285715,13.5,7,0.42857142857142855,0.3333333333333333,70.0,170.0,71.0,Orthodox,28.246406570841888,-0.30000000000000004,48.42857142857143,99.42857142857143,0.4870689655172414,0.5714285714285714,0.5,0.2857142857142857,0.14285714285714285,0.0,0.38783269961977185,11.333333333333334,0.6781609195402298,3.2777777777777777,0.9156626506024096,4.222222222222222,0.43906510851419034,14.61111111111111,0.7808219178082192,3.1666666666666665,0.7916666666666666,1.0555555555555556
4565d435005319c0,efc40ec41114d8fa,150ff4cc642270b9,e1248941344b3288,e1248941344b3288,14,5,Featherweight,M,5 Rnd (5-5-5-5-5),13,0.8461538461538461,0.6666666666666666,71.0,145.0,69.0,Orthodox,28.027378507871322,0.7000000000000002,102.84615384615384,223.0,0.4611935150051742,0.38461538461538464,0.8333333333333334,0.3076923076923077,0.3076923076923077,0.0,0.4112341123411234,25.075,0.7085561497326203,6.625,0.8023255813953488,1.725,0.43556219648860667,29.15,0.7711864406779662,2.275,0.7692307692307693,2.0,3,1.0,1.0,66.0,145.0,71.0,Orthodox,31.20602327173169,1.2000000000000002,74.0,140.0,0.5285714285714286,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.42160278745644597,17.285714285714285,0.6981132075471698,5.285714285714286,0.8,9.142857142857142,0.4349442379182156,16.714285714285715,0.8444444444444444,5.428571428571429,0.6320754716981132,9.571428571428571
74fefd43f073cd2f,2b8cae68963a40a9,0845c81e37d3bcb3,333b9e5c723ac873,0845c81e37d3bcb3,5,5,Light Heavyweight,M,3 Rnd (5-5-5),3,0.3333333333333333,0.3333333333333333,74.0,205.0,75.0,Orthodox,30.253251197809718,-0.20000000000000007,45.666666666666664,106.0,0.4308176100628931,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.0,0.35271317829457366,13.0,0.7428571428571429,3.7142857142857144,0.8,2.857142857142857,0.4059040590405904,15.714285714285714,0.5641025641025641,3.142857142857143,0.625,0.7142857142857143,2,1.0,1.0,76.0,205.0,78.0,Orthodox,27.871321013004792,0.9,16.5,26.0,0.6346153846153846,0.0,0.0,1.0,1.0,0.0,0.4482758620689655,6.5,1.0,5.0,0.7692307692307693,5.0,0.5,6.5,1.0,5.0,0.625,5.0
74fefd43f073cd2f,5a5a65d8df176506,a0f0004aadf10b71,67c1d46f4ed16f9e,a0f0004aadf10b71,5,5,Flyweight,M,3 Rnd (5-5-5),3,0.6666666666666666,0.6666666666666666,65.0,125.0,67.0,Orthodox,29.68104038329911,0.20000000000000007,29.333333333333332,63.666666666666664,0.4607329842931937,0.6666666666666666,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.0,0.4064516129032258,12.6,0.7,2.8,0.6875,2.2,0.3933333333333333,11.8,0.6842105263157895,2.6,0.7272727272727273,3.2,1,1.0,1.0,68.0,125.0,70.0,Orthodox,29.930184804928132,0.5,14.0,40.0,0.35,1.0,1.0,0.0,0.0,0.0,0.3142857142857143,11.0,0.5,2.0,1.0,1.0,0.3333333333333333,13.0,1.0,1.0,0.0,0.0
74fefd43f073cd2f,06f37329b223b451,f2688492b9a525a3,c451d67c09c55418,c451d67c09c55418,20,5,Featherweight,M,5 Rnd (5-5-5-5-5),16,0.6875,0.3333333333333333,66.0,135.0,68.0,Orthodox,38.17932922655715,-0.30000000000000004,64.6875,166.8125,0.387785687523417,2.8125,0.3125,0.125,0.25,0.0,0.3054892601431981,11.228070175438596,0.5988200589970502,3.56140350877193,0.8170212765957446,3.3684210526315788,0.3373333333333333,13.31578947368421,0.6446280991735537,1.368421052631579,0.6644295302013423,3.473684210526316,2,1.0,1.0,67.0,145.0,72.0,Orthodox,32.76386036960986,0.9,16.5,29.5,0.559322033898305,0.0,0.0,1.0,1.0,0.0,0.5636363636363636,15.5,0.5,0.5,0.5,0.5,0.4166666666666667,7.5,1.0,1.0,0.7619047619047619,8.0
44aa652b181bcf68,037d2f426c916ffc,fa6796c55d6c5440,63def5a5662a6917,fa6796c55d6c5440,4,9,Heavyweight,M,5 Rnd (5-5-5-5-5),5,1.0,1.0,76.0,265.0,80.0,Orthodox,28.933607118412045,1.5000000000000002,45.8,94.0,0.48723404255319147,4.6,0.575,0.2,0.4,0.0,0.4227053140096618,13.461538461538462,0.9487179487179487,2.8461538461538463,1.0,1.3076923076923077,0.2687074829931973,6.076923076923077,0.8461538461538461,3.3846153846153846,0.8548387096774194,8.153846153846153,13,0.6923076923076923,0.6666666666666666,76.0,238.0,77.0,Orthodox,35.98631074606434,0.10000000000000006,50.0,99.0,0.5050505050505051,0.15384615384615385,0.6666666666666666,0.6153846153846154,0.8461538461538461,0.0,0.4170353982300885,11.424242424242424,0.6991404011461319,7.393939393939394,0.8529411764705882,0.8787878787878788,0.4928698752228164,16.757575757575758,0.5934065934065934,1.6363636363636365,0.581081081081081,1.303030303030303
44aa652b181bcf68,2ef54419defb2364,6a2f7c151031653d,c58f51dedb310998,c58f51dedb310998,16,7,Welterweight,M,3 Rnd (5-5-5),23,0.6521739130434783,0.3333333333333333,68.0,170.0,70.0,Southpaw,35.24709103353867,-0.5,54.47826086956522,112.43478260869566,0.48453209590100543,1.6521739130434783,0.3917525773195876,0.17391304347826086,0.21739130434782608,0.0,0.3767416934619507,10.042857142857143,0.7136258660508084,4.414285714285715,0.8397212543554007,3.442857142857143,0.41448007774538387,12.185714285714285,0.7777777777777778,3.4,0.7297297297297297,2.3142857142857145,6,0.6666666666666666,0.6666666666666666,73.0,170.0,75.0,Southpaw,32.134154688569474,0.49999999999999994,17.5,37.333333333333336,0.46875,2.5,0.5769230769230769,0.0,0.0,0.0,0.42574257425742573,6.615384615384615,0.8888888888888888,1.2307692307692308,0.75,0.23076923076923078,0.27358490566037735,2.230769230769231,0.7857142857142857,0.8461538461538461,0.625,5.0
44aa652b181bcf68,ed94cdc0f2b97e15,040a74bb0a465c54,6fb1ba67bef41b37,040a74bb0a465c54,5,15,Featherweight,M,3 Rnd (5-5-5),1,1.0,1.0,68.0,145.0,70.0,Southpaw,26.00684462696783,0.5,37.0,111.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.2777777777777778,8.333333333333334,0.7692307692307693,3.3333333333333335,0.25,0.6666666666666666,0.3431372549019608,11.666666666666666,0.0,0.0,0.25,0.6666666666666666,12,0.5,0.6666666666666666,68.0,145.0,68.0,Orthodox,35.449691991786445,0.10000000000000006,39.25,77.0,0.5097402597402597,2.5833333333333335,0.31313131313131315,0.08333333333333333,0.16666666666666666,0.0,0.4230769230769231,9.0,0.756578947368421,3.484848484848485,0.8428571428571429,1.7878787878787878,0.4318181818181818,8.636363636363637,0.6741573033707865,3.6363636363636362,0.7674418604651163,2.0
44aa652b181bcf68,79161bde28636128,7be74a12d7352df2,2eeaefbfc7f9fcff,7be74a12d7352df2,9,4,Women's Bantamweight,F,3 Rnd (5-5-5),4,0.5,0.3333333333333333,66.0,135.0,66.0,Orthodox,39.3347022587269,-0.3999999999999999,18.5,48.5,0.38144329896907214,1.75,0.4117647058823529,0.0,0.0,0.0,0.30625,5.444444444444445,0.6923076923076923,2.0,0.875,0.7777777777777778,0.16071428571428573,2.0,0.8214285714285714,2.5555555555555554,0.6111111111111112,3.6666666666666665,1,1.0,1.0,67.0,135.0,65.0,Orthodox,37.869952087611225,0.5,40.0,75.0,0.5333333333333333,1.0,1.0,0.0,0.0,0.0,0.29545454545454547,4.333333333333333,0.9285714285714286,8.666666666666666,0.3333333333333333,0.3333333333333333,0.30952380952380953,4.333333333333333,0.8181818181818182,9.0,0.0,0.0
